sample_id,kind,modality,start_index,end_index_exclusive,delta_target_probability,delta_score
19,window,audio,37,40,0.00037366151809692383,0.0018798112869262695
19,window,vision,1,5,0.06915068626403809,0.21594953536987305
19,window,vision,5,9,-0.0030976533889770508,-0.010773301124572754
19,window,vision,9,13,-0.0028176307678222656,-0.0077362060546875
19,window,vision,13,17,-0.0033208727836608887,-0.014529943466186523
19,window,vision,17,21,0.0008247494697570801,-0.001993894577026367
19,window,vision,21,25,0.006063342094421387,0.026161670684814453
19,window,vision,25,29,-0.0022088289260864258,-0.009162545204162598
19,window,vision,29,33,-0.002277553081512451,-0.01104891300201416
19,window,vision,33,37,0.0008929967880249023,-0.00015878677368164062
19,window,vision,37,40,0.00022852420806884766,-0.0028508901596069336
20,modality,text,-1,-1,0.2811993956565857,0.5559629201889038
20,modality,audio,-1,-1,0.050372540950775146,0.158669114112854
20,modality,vision,-1,-1,0.18761813640594482,0.34898459911346436
20,window,text,1,5,0.0076302289962768555,0.017559409141540527
20,window,text,5,9,0.029550015926361084,0.09971308708190918
20,window,text,9,13,-0.010542333126068115,-0.03884923458099365
20,window,text,13,17,0.0052225589752197266,0.030612707138061523
20,window,text,17,21,-0.0017126202583312988,-0.01623070240020752
20,window,text,21,25,0.006525695323944092,0.025766491889953613
20,window,text,25,29,0.007869899272918701,0.049983859062194824
20,window,text,29,33,-0.009581685066223145,-0.01534724235534668
20,window,text,33,37,0.002780616283416748,0.021418333053588867
20,window,text,37,41,0.007497191429138184,0.02998185157775879
20,window,text,41,44,0.007018446922302246,0.04188692569732666
20,window,audio,1,5,0.001309514045715332,0.00729215145111084
20,window,audio,5,9,0.009900867938995361,0.03379476070404053
20,window,audio,9,13,0.0011624693870544434,0.00409698486328125
20,window,audio,13,17,-0.0017306208610534668,-0.006118655204772949
20,window,audio,17,21,0.005362451076507568,0.0233381986618042
20,window,audio,21,25,0.008017182350158691,0.037752747535705566
20,window,audio,25,29,0.0029732584953308105,0.014177560806274414
20,window,audio,29,33,0.0014972090721130371,0.0079880952835083
20,window,audio,33,37,0.002438485622406006,0.007519245147705078
20,window,audio,37,41,0.0037820935249328613,0.005406975746154785
20,window,audio,41,44,0.0016291141510009766,0.005569338798522949
20,window,vision,1,5,0.005999505519866943,0.022129297256469727
20,window,vision,5,9,0.01749974489212036,0.05429297685623169
20,window,vision,9,13,0.006954789161682129,0.01998770236968994
20,window,vision,13,17,0.0058220624923706055,0.021538615226745605
20,window,vision,17,21,0.016593575477600098,0.06529879570007324
20,window,vision,21,25,0.01434701681137085,0.05571925640106201
20,window,vision,25,29,0.0033339858055114746,0.009447574615478516
20,window,vision,29,33,0.0004780292510986328,-0.0008047819137573242
20,window,vision,33,37,0.0008890628814697266,-0.003115534782409668
20,window,vision,37,41,0.00245743989944458,-0.002863168716430664
20,window,vision,41,44,0.0017017126083374023,-0.0006259679794311523
